,label,embryo,area,diameter,Z,Y,X,sm50_spots,sm50_intensity,pks2_spots,pks2_intensity
23,24,DMSO_Replicate2_18hpf-DMSO-emb1006,298,8.287162991101544,32.67785234899329,349.5134228187919,202.1208053691275,26,3.487305953350817,1,0.7604803142302036
24,25,DMSO_Replicate2_18hpf-DMSO-emb1006,271,8.028915542458407,32.87822878228782,196.5645756457565,347.84132841328415,26,3.674914307649256,4,1.292966791368237
25,26,DMSO_Replicate2_18hpf-DMSO-emb1006,184,7.05677710801405,34.36413043478261,210.65217391304347,251.8641304347826,32,5.055141485196016,40,6.361136142450174
26,27,DMSO_Replicate2_18hpf-DMSO-emb1006,367,8.882921291255554,34.06811989100817,240.2234332425068,360.38147138964575,7,1.560981290478393,29,3.7396463018398616
27,28,DMSO_Replicate2_18hpf-DMSO-emb1006,275,8.068225425138188,34.89454545454546,246.0836363636364,217.59272727272727,48,4.465015827954552,120,9.567851083626566
28,29,DMSO_Replicate2_18hpf-DMSO-emb1006,277,8.08773753359214,34.33935018050541,350.3465703971119,217.57039711191337,21,3.5434056289036557,8,1.8097732389025345
29,30,DMSO_Replicate2_18hpf-DMSO-emb1006,318,8.468558642058058,34.588050314465406,183.11006289308176,278.17295597484275,60,5.627752660263404,18,3.1860297597047174
30,31,DMSO_Replicate2_18hpf-DMSO-emb1006,336,8.625419342138814,35.604166666666664,218.97321428571428,351.6488095238095,32,4.834130525436492,6,1.5045411046356851
31,32,DMSO_Replicate2_18hpf-DMSO-emb1006,409,9.209616837033389,35.76772616136919,263.36919315403424,355.18581907090464,11,1.994105177357403,49,4.188530052231959
32,33,DMSO_Replicate2_18hpf-DMSO-emb1006,393,9.087923083466553,36.67684478371501,276.9465648854962,348.3104325699746,7,1.472921543286384,48,4.434504907188366
33,34,DMSO_Replicate2_18hpf-DMSO-emb1006,317,8.45967242499443,36.09779179810725,287.9242902208202,340.596214511041,28,2.958155085182766,53,5.658401122682963
34,35,DMSO_Replicate2_18hpf-DMSO-emb1006,706,11.04761911774652,37.28045325779037,312.22946175637395,316.87110481586404,36,2.409505921391097,89,4.897930928705651
35,36,DMSO_Replicate2_18hpf-DMSO-emb1006,308,8.378842586487032,37.048701298701296,317.7857142857143,302.68831168831167,3,1.1782118681303857,35,4.797907389119587
36,37,DMSO_Replicate2_18hpf-DMSO-emb1006,294,8.24991681203272,36.47959183673469,335.03401360544217,199.45238095238096,24,2.9693896946664515,0,0.6460034996531399
37,38,DMSO_Replicate2_18hpf-DMSO-emb1006,223,7.523768315837395,36.946188340807176,349.9775784753363,230.48430493273543,15,2.3610469426122926,6,1.826876989896026
38,39,DMSO_Replicate2_18hpf-DMSO-emb1006,164,6.791229523398108,36.84146341463415,325.7926829268293,185.35365853658536,17,3.37031121176779,11,2.501688864118535
39,40,DMSO_Replicate2_18hpf-DMSO-emb1006,248,7.795028119251512,37.439516129032256,334.33870967741933,282.3346774193548,7,2.059566000031415,55,7.332948732778763
40,41,DMSO_Replicate2_18hpf-DMSO-emb1006,246,7.774017159882491,36.75609756097561,349.6869918699187,246.47154471544715,10,2.33188925763077,3,1.255532336922028
41,42,DMSO_Replicate2_18hpf-DMSO-emb1006,325,8.530246467099252,38.012307692307694,306.5261538461538,329.3015384615385,24,3.381914678275125,41,4.464415425796084
42,43,DMSO_Replicate2_18hpf-DMSO-emb1006,300,8.305661184154147,37.736666666666665,341.9033333333333,267.4033333333333,8,1.996459544305452,4,1.1207743007131774
43,44,DMSO_Replicate2_18hpf-DMSO-emb1006,573,10.30509500246006,18.58638743455497,320.81151832460733,170.87085514834206,10,1.9763613264568665,2,0.7224499770400745
44,45,DMSO_Replicate2_18hpf-DMSO-emb1006,195,7.194688513426352,22.88205128205128,315.0615384615385,171.16923076923078,2,2.255322228619469,0,1.2318765227390835
45,46,DMSO_Replicate2_18hpf-DMSO-emb1006,243,7.742286124452896,28.662551440329217,174.9218106995885,301.20576131687244,13,2.800415437672658,16,3.5922747094932657
46,47,DMSO_Replicate2_18hpf-DMSO-emb1006,210,7.374629802528655,31.14761904761905,172.35238095238094,311.20952380952383,12,3.56173132699074,15,4.124471004339315
47,48,DMSO_Replicate2_18hpf-DMSO-emb1006,287,8.183914650028193,32.637630662020904,167.66898954703834,303.6620209059233,27,3.3186511841735804,22,4.032341803204633
48,49,DMSO_Replicate2_18hpf-DMSO-emb1006,202,7.279768728154169,33.960396039603964,169.3910891089109,313.7821782178218,16,3.119807661164113,19,4.108389870328014
49,50,DMSO_Replicate2_18hpf-DMSO-emb1006,376,8.954948121538386,30.22872340425532,324.06117021276594,171.68085106382978,12,2.563337062243755,13,2.2847413311251694
50,51,DMSO_Replicate2_18hpf-DMSO-emb1006,275,8.068225425138188,31.40363636363636,313.9418181818182,182.0218181818182,15,2.974694948249461,6,1.6909084462176076
51,52,DMSO_Replicate2_18hpf-DMSO-emb1006,298,8.287162991101544,33.939597315436245,308.11073825503354,177.8020134228188,25,3.475720013761679,25,2.9009771918449494
52,53,DMSO_Replicate2_18hpf-DMSO-emb1006,192,7.157601831517195,33.5,321.1458333333333,178.86458333333334,6,2.653492896305473,8,2.1842291127076137
53,54,DMSO_Replicate2_18hpf-DMSO-emb1006,226,7.557357012536988,33.924778761061944,175.13716814159292,325.2433628318584,20,3.672958288765207,15,3.102041828814281
54,55,DMSO_Replicate2_18hpf-DMSO-emb1006,305,8.351549746254522,35.649180327868855,184.87213114754095,325.0262295081967,28,3.6711953600665126,8,1.906780605301084
55,56,DMSO_Replicate2_18hpf-DMSO-emb1006,262,7.93903207074245,36.86641221374046,236.2977099236641,354.4312977099237,11,3.029477500587136,9,2.093636119203002
56,57,DMSO_Replicate2_18hpf-DMSO-emb1006,358,8.809707072179338,36.86033519553072,327.16759776536315,291.5698324022346,12,2.281923038597785,12,2.1056241554585577
57,58,DMSO_Replicate2_18hpf-DMSO-emb1006,129,6.268982093389452,13.186046511627907,166.24031007751938,325.3488372093023,1,0.9893606312228496,0,1.4754147101072823
58,59,DMSO_Replicate2_18hpf-DMSO-emb1006,299,8.296422398793604,36.25752508361204,199.56521739130437,341.5418060200669,22,3.404863357009265,1,1.033156806799914
59,60,DMSO_Replicate2_18hpf-DMSO-emb1006,254,7.857390994518837,13.18503937007874,327.3070866141732,167.61023622047244,1,1.0149847156719238,7,2.1398395887584907
60,61,DMSO_Replicate2_18hpf-DMSO-emb1006,244,7.752892009115325,36.73360655737705,342.4795081967213,210.41803278688525,25,4.076658056135518,1,1.094579832873496
61,62,DMSO_Replicate2_18hpf-DMSO-emb1006,188,7.107547034225343,38.3563829787234,328.70212765957444,301.02659574468083,12,2.6713891697715635,40,6.860676763009381
0,1,DMSO_groupA_18-DMSO-emb1002,338,8.64249942504545,1.5562130177514792,179.53254437869822,319.6834319526627,0,0.7926550984084577,0,0.5225737035041591
1,2,DMSO_groupA_18-DMSO-emb1002,277,8.08773753359214,1.888086642599278,208.08303249097472,329.5667870036101,1,1.342096922807645,5,1.6537597399166697
2,3,DMSO_groupA_18-DMSO-emb1002,342,8.676458514270498,2.3216374269005846,198.2017543859649,326.7426900584795,2,1.0391049146932194,2,1.0961278374142258
3,4,DMSO_groupA_18-DMSO-emb1002,180,7.005265949644415,4.022222222222222,164.4611111111111,317.5,0,0.7784206983323173,0,0.8920321729091386
4,5,DMSO_groupA_18-DMSO-emb1002,190,7.132662250107105,4.668421052631579,228.8894736842105,341.37368421052633,1,1.1939592941230277,1,0.4679660444786068
5,6,DMSO_groupA_18-DMSO-emb1002,170,6.873059437985092,7.870588235294117,145.78235294117647,316.1823529411765,1,1.1789837793624292,0,0.5675388314247243
6,7,DMSO_groupA_18-DMSO-emb1002,190,7.132662250107105,10.189473684210526,238.9157894736842,350.2315789473684,2,1.413073103039718,0,0.6915187695419898
7,8,DMSO_groupA_18-DMSO-emb1002,157,6.693198063015236,12.21656050955414,131.7515923566879,311.1910828025478,0,0.9978028463381056,0,0.4746639597003621
8,9,DMSO_groupA_18-DMSO-emb1002,162,6.763509910720959,15.01851851851852,253.5679012345679,353.9567901234568,5,3.250041966876604,0,0.5329297279991116
9,10,DMSO_groupA_18-DMSO-emb1002,136,6.380383188021705,15.588235294117649,120.4779411764706,308.29411764705884,1,1.5233116853929478,0,0.6064359416715156
10,11,DMSO_groupA_18-DMSO-emb1002,157,6.693198063015236,18.828025477707005,113.54777070063696,304.07643312101914,2,1.705942065255772,0,0.5496958709639904
11,12,DMSO_groupA_18-DMSO-emb1002,243,7.742286124452896,22.1522633744856,110.2551440329218,312.90946502057614,3,2.052136282423691,0,0.4992563637486522
12,13,DMSO_groupA_18-DMSO-emb1002,197,7.219202121944973,21.121827411167512,264.48223350253807,360.6954314720812,3,1.8156741518082116,3,1.4786493589802752
13,14,DMSO_groupA_18-DMSO-emb1002,302,8.324077344634837,22.56622516556292,108.70529801324504,299.79801324503313,7,2.672904510278057,1,0.7279764475741997
14,15,DMSO_groupA_18-DMSO-emb1002,290,8.21233124834642,22.662068965517243,270.13448275862066,354.8344827586207,8,3.656976132197444,1,0.7089013835163922
15,16,DMSO_groupA_18-DMSO-emb1002,241,7.720986742769408,27.307053941908716,278.49377593361,353.8464730290456,10,4.001439008465644,2,0.9459776861305828
16,17,DMSO_groupA_18-DMSO-emb1002,199,7.2435503741408285,28.814070351758797,270.964824120603,361.8743718592965,17,5.790278960421334,1,1.4171638098876724
17,18,DMSO_groupA_18-DMSO-emb1002,60,4.857180126010561,26.7,104.85,306.06666666666666,4,4.649579168207537,0,0.645326289751544
18,19,DMSO_groupA_18-DMSO-emb1002,272,8.038779084983904,31.216911764705884,282.9558823529412,348.7242647058824,23,4.336842588856847,3,1.1616971775424485
19,20,DMSO_groupA_18-DMSO-emb1002,206,7.327506280548281,32.189320388349515,98.30582524271844,291.30582524271847,32,7.399963421549578,34,6.484075456695326
20,21,DMSO_groupA_18-DMSO-emb1002,284,8.155299330204066,33.55281690140845,117.23239436619718,297.7781690140845,13,2.689353202497116,14,2.5262073868884487
21,22,DMSO_groupA_18-DMSO-emb1002,82,5.390202444799826,31.036585365853657,279.9634146341463,358.4146341463415,4,3.2375407381004804,0,0.9291220039874628
22,23,DMSO_groupA_18-DMSO-emb1002,114,6.015920332305007,32.74561403508772,110.78070175438596,317.05263157894734,19,6.002794403878024,1,2.3527270507845044
23,24,DMSO_groupA_18-DMSO-emb1002,341,8.66799367132167,34.747800586510266,112.82404692082112,283.6891495601173,22,3.643554594785924,11,2.0577190015888425
24,25,DMSO_groupA_18-DMSO-emb1002,241,7.720986742769408,33.28630705394191,267.5560165975104,349.3900414937759,15,4.359013711625876,18,3.832208322602041
25,26,DMSO_groupA_18-DMSO-emb1002,198,7.231396743301494,34.75252525252525,280.4141414141414,338.57070707070704,21,5.425516826237205,2,2.497872328806669
26,27,DMSO_groupA_18-DMSO-emb1002,96,5.680992338459954,35.166666666666664,111.29166666666669,309.0729166666667,8,5.28109758358708,9,4.2007384241580965
27,28,DMSO_groupA_18-DMSO-emb1002,219,7.478511471637478,35.68949771689498,286.71232876712327,325.98173515981733,16,4.283280170272275,6,2.3213318538373118
28,29,DMSO_groupA_18-DMSO-emb1002,146,6.53308152692881,36.18493150684932,289.5821917808219,315.52054794520546,7,5.13623774216136,3,1.1640524726472412
29,30,DMSO_groupA_18-DMSO-emb1002,128,6.252741134374175,36.375,110.2109375,264.515625,11,4.719550569776903,2,1.2519080041185993
30,31,DMSO_groupA_18-DMSO-emb1002,193,7.17000671219614,37.0880829015544,114.61658031088083,251.59585492227976,31,6.347157389032844,0,0.7372512547978298
31,32,DMSO_groupA_18-DMSO-emb1002,153,6.635865927138142,37.65359477124183,121.4967320261438,262.1045751633987,11,5.4721024539363805,1,0.7072617264828918
32,33,DMSO_groupA_18-DMSO-emb1002,79,5.323649930553397,36.50632911392405,122.39240506329114,311.3164556962025,11,5.9053166958202405,2,3.117445377843477
33,34,DMSO_groupA_18-DMSO-emb1002,243,7.742286124452896,37.52674897119341,125.69958847736623,243.6954732510288,23,4.651685730529722,4,1.4241747734487529
34,35,DMSO_groupA_18-DMSO-emb1002,197,7.219202121944973,37.73096446700507,144.9238578680203,321.2994923857868,35,6.808234907996666,2,1.396168316173382
35,36,DMSO_groupA_18-DMSO-emb1002,135,6.364706507682331,37.06666666666667,132.1851851851852,318.5777777777778,9,5.5456684006505,3,1.8689665792920929
36,37,DMSO_groupA_18-DMSO-emb1002,185,7.0695380347374215,38.09189189189189,131.47027027027028,305.38378378378377,10,4.69568117589392,5,1.5130411930162142
37,38,DMSO_groupA_18-DMSO-emb1002,189,7.1201267897377285,38.71428571428572,225.7195767195767,348.0687830687831,12,4.270786973601351,4,2.052821282838787
38,39,DMSO_groupA_18-DMSO-emb1002,95,5.661197779576941,37.0,252.7263157894737,357.5263157894737,22,7.748417846467316,1,1.377629563495428
39,40,DMSO_groupA_18-DMSO-emb1002,156,6.678957173048376,37.21794871794872,286.53205128205127,276.448717948718,16,5.101210682009076,1,0.7205768374127097
40,41,DMSO_groupA_18-DMSO-emb1002,173,6.913253681768307,39.05780346820809,119.32947976878611,279.80924855491327,23,6.079024113361288,2,0.8099639691401712
41,42,DMSO_groupA_18-DMSO-emb1002,247,7.784536817045507,38.7085020242915,132.87854251012146,231.99595141700405,15,4.904388224686157,6,1.878436765530968
42,43,DMSO_groupA_18-DMSO-emb1002,222,7.512505172776117,39.387387387387385,160.1216216216216,326.2837837837838,30,7.28028556021965,17,3.3511761285865704
43,44,DMSO_groupA_18-DMSO-emb1002,217,7.455676179951913,39.30875576036866,242.79723502304148,347.66359447004606,18,5.106016662150367,7,2.776912784056345
44,45,DMSO_groupA_18-DMSO-emb1002,198,7.231396743301494,38.22727272727273,275.4191919191919,320.02525252525254,30,5.941757443008355,5,1.7790050502203825
45,46,DMSO_groupA_18-DMSO-emb1002,136,6.380383188021705,38.77205882352941,274.6397058823529,332.3308823529412,12,3.3090284350053225,3,2.364283732188865
46,47,DMSO_groupA_18-DMSO-emb1002,275,8.068225425138188,39.127272727272725,279.2327272727273,310.2327272727273,28,5.656408621325114,1,1.1772266881814049
47,48,DMSO_groupA_18-DMSO-emb1002,229,7.590649763967882,39.42794759825328,284.646288209607,289.7467248908297,15,5.62308309111413,4,1.7901337196586962
48,49,DMSO_groupA_18-DMSO-emb1002,185,7.0695380347374215,40.07567567567568,189.9567567567568,341.0108108108108,13,4.688620127787416,14,3.9568785137852647
49,50,DMSO_groupA_18-DMSO-emb1002,254,7.857390994518837,39.55118110236221,209.76771653543307,346.8070866141732,10,4.596854203085376,27,4.875521782123887
50,51,DMSO_groupA_18-DMSO-emb1002,379,8.978701410849059,27.69920844327177,100.69920844327176,296.1029023746702,20,3.8028598921926022,12,2.12758881928546
51,52,DMSO_groupA_18-DMSO-emb1002,173,6.913253681768307,28.104046242774565,109.26589595375722,297.0982658959538,5,3.1750911160383035,2,2.024116353362755
52,53,DMSO_groupA_18-DMSO-emb1002,160,6.735561203842519,35.325,258.83125,344.81875,18,5.434586730233255,7,2.888498169910594
53,54,DMSO_groupA_18-DMSO-emb1002,221,7.501208155472893,25.85972850678733,268.8009049773756,358.49321266968326,9,4.223020763381872,0,0.6880583288027924
54,55,DMSO_groupA_18-DMSO-emb1002,177,6.966129569086082,32.18079096045198,266.4632768361582,361.638418079096,28,6.952645771150681,14,5.110497425770558
55,56,DMSO_groupA_18-DMSO-emb1002,172,6.89990759899837,35.05813953488372,263.13953488372096,357.5406976744186,10,4.711374467272279,15,4.702332114482003
56,57,DMSO_groupA_18-DMSO-emb1002,193,7.17000671219614,29.72538860103627,103.05181347150258,311.72020725388603,12,4.505480272825724,23,4.619833974669342
57,58,DMSO_groupA_18-DMSO-emb1002,127,6.236415365212329,38.8267716535433,123.2992125984252,290.53543307086613,7,3.5701209025497893,13,4.212845413002462
58,59,DMSO_groupA_18-DMSO-emb1002,70,5.113282717745438,32.542857142857144,105.62857142857143,298.3142857142857,1,4.365389116329579,3,3.4371789319995907
59,60,DMSO_groupA_18-DMSO-emb1002,197,7.219202121944973,38.34010152284264,255.8477157360406,344.1269035532995,15,4.962278152599429,7,2.67665129900399
0,1,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,192,7.157601831517195,1.40625,259.8541666666667,233.21875,0,0.7167691570044895,0,0.5244555157983577
1,2,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,141,6.457635040206935,0.6737588652482269,262.98581560283685,218.95035460992904,0,0.5740095953960332,0,0.2326882024288963
2,3,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,86,5.476460290566693,0.5232558139534884,275.7558139534884,215.9883720930233,0,0.2424910126211054,0,-0.0160838287755088
3,4,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,84,5.43367369666554,0.5,245.04761904761904,241.4047619047619,0,0.2866387115022461,0,0.4324392235874389
4,5,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,300,8.305661184154147,3.58,241.18,230.34333333333333,0,0.5474637754156534,2,0.5389378147652545
5,6,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,448,9.49350238631697,5.09375,239.6986607142857,240.99107142857144,0,0.575531656925082,2,0.671892889133103
6,7,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,482,9.72783372317443,4.356846473029045,271.8298755186722,201.11410788381744,0,0.4820541281469329,0,0.1884081448541705
7,8,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,255,7.867689028577134,5.886274509803922,229.31764705882352,235.1764705882353,0,0.4791026626592266,1,0.76529891513308
8,9,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,308,8.378842586487032,7.912337662337662,209.77272727272728,242.12337662337663,0,0.990137685232044,4,0.7013610741790814
9,10,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,290,8.21233124834642,8.686206896551724,282.5931034482759,184.4758620689655,0,0.7496083969410139,1,0.5890982241436213
10,11,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,373,8.931068146520563,9.498659517426274,223.42627345844505,246.41554959785523,2,1.055501161269106,1,0.4343065406877864
11,12,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,188,7.107547034225343,11.941489361702128,281.13829787234044,272.1489361702128,0,0.7302405141884182,2,0.6805159369631957
12,13,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,225,7.546193987406538,11.72,291.41333333333336,179.76444444444445,3,1.141351347815785,0,0.2891816764414032
13,14,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,284,8.155299330204066,14.56338028169014,195.70070422535213,251.612676056338,5,1.7942645029644817,0,0.3750651224895208
14,15,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,90,5.560083268891276,13.3,301.96666666666664,304.8666666666667,0,0.8529670223234027,0,0.2807402396267601
15,16,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,388,9.049217660914156,17.074742268041238,302.819587628866,166.78865979381445,7,2.4261735763965877,10,1.438758967876616
16,17,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,414,9.246993938339084,18.64975845410628,191.4613526570048,262.0024154589372,9,2.654699735649957,1,0.4678313609960429
17,18,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,209,7.362905411051833,19.94258373205741,181.6650717703349,253.2344497607656,7,2.548600558049088,1,0.5725877378385829
18,19,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,241,7.720986742769408,21.448132780082982,316.3817427385892,168.58091286307055,7,2.561682867098216,3,0.9914068040134196
19,20,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,194,7.182368817212171,30.932989690721648,192.70103092783503,292.9742268041237,23,4.593587174294482,18,3.5564602105496923
20,21,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,263,7.949119797058365,31.90874524714829,205.8631178707224,316.5665399239544,42,5.955195745345884,20,2.7002115740302397
21,22,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,219,7.478511471637478,31.5662100456621,362.1598173515982,187.53881278538813,35,6.387416826777167,3,0.9709747647261288
22,23,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,485,9.74797422316132,32.63917525773196,198.55051546391752,304.15257731958764,66,4.967191232163118,38,2.7231698307961727
23,24,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,194,7.182368817212171,32.18041237113402,220.90721649484536,332.44329896907215,13,4.589766220283752,10,1.9346090991419005
24,25,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,215,7.432700144648346,32.85581395348837,374.1720930232558,212.95348837209303,44,6.820346464111136,3,0.8978985027983376
25,26,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,209,7.362905411051833,33.229665071770334,189.79904306220092,278.933014354067,48,6.735981654387658,42,4.1046594715655385
26,27,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,233,7.634590828237859,33.51931330472103,376.7296137339056,227.24034334763948,56,5.278573808860515,5,0.9987948104806996
27,28,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,246,7.774017159882491,33.60162601626016,190.52439024390245,259.5121951219512,36,5.271069071885632,16,2.2486318331998536
28,29,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,419,9.28407129540316,34.98329355608592,297.84248210023867,165.62529832935562,49,5.629668405609652,58,3.5261555605978376
29,30,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,381,8.994467380736001,34.811023622047244,358.2257217847769,196.4015748031496,36,4.789356797589247,76,6.135353829464327
30,31,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,293,8.240552539726075,35.96245733788396,202.07508532423208,256.35153583617745,60,6.732164605623573,29,2.8249406991881334
31,32,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,413,9.239542691004052,36.42372881355932,233.4818401937046,215.1985472154964,59,6.361482675095394,61,5.449387852525929
32,33,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,347,8.718537050795467,35.89625360230548,294.04899135446686,181.22766570605188,16,2.366661712629262,9,0.8365746592278765
33,34,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,362,8.842396451724207,35.71546961325967,306.9116022099448,173.68508287292818,60,5.268675158464771,82,5.461437655385387
34,35,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,298,8.287162991101544,35.647651006711406,321.1040268456376,173.6778523489933,42,4.403285740692264,11,1.369291568953492
35,36,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,171,6.886509686455715,34.760233918128655,347.5029239766082,178.46198830409358,18,4.37740991706877,11,2.358678697218821
36,37,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,403,9.16436000427739,36.41191066997519,280.5136476426799,181.7692307692308,63,5.883351515801395,28,3.2093524654776995
37,38,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,229,7.590649763967882,36.4061135371179,286.9737991266376,171.882096069869,47,6.058844296389011,6,1.3268580986901135
38,39,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,115,6.033459557881385,35.678260869565214,339.2260869565217,173.11304347826086,4,3.8673599462443184,23,5.415540682816195
39,40,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,283,8.14571612592436,36.897526501766784,201.73851590106008,242.2402826855124,49,7.645529938060189,42,4.968476714379028
40,41,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,265,7.969218794868429,36.79622641509434,215.6981132075472,225.7245283018868,39,6.127878078011182,43,5.1287575529552045
41,42,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,142,6.472865367940743,37.41549295774648,260.59859154929575,189.04929577464787,25,7.095528537519561,5,1.320478805734856
42,43,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,345,8.701754454821554,21.234782608695653,308.9536231884058,157.2405797101449,22,3.4570207054287647,3,0.830275471677876
43,44,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,308,8.378842586487032,23.227272727272727,325.9253246753247,160.66558441558442,7,2.269964550984911,9,1.2007250927556354
44,45,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,218,7.467111284036796,25.642201834862384,322.0091743119266,151.42660550458714,12,3.3193854061827306,11,2.530554175397259
45,46,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,283,8.14571612592436,28.87632508833922,340.8303886925795,161.78798586572438,6,3.00533759617542,59,6.311797176532509
46,47,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,286,8.174398461619802,30.223776223776223,325.1888111888112,167.0034965034965,16,3.016303242666165,28,2.854722142329265
47,48,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,103,5.815845589022965,32.37864077669903,325.8446601941748,160.14563106796118,5,3.913808415341643,8,3.7783582565471168
48,49,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,226,7.557357012536988,21.86283185840708,182.0132743362832,268.7699115044248,12,2.8322796703580666,3,1.6145869636918266
49,50,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,299,8.296422398793604,24.81605351170569,176.79264214046822,273.5819397993311,13,3.274659566617087,29,3.334738148124396
50,51,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,270,8.019027705431855,27.16296296296296,173.3962962962963,264.5962962962963,30,5.926738048996236,28,3.811193650934343
51,52,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,258,7.898422500875398,27.356589147286822,176.55426356589146,280.63953488372096,19,3.676880453359343,54,4.406901636916478
52,53,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,196,7.20696616269135,28.943877551020407,180.3622448979592,288.3469387755102,30,4.630008424420066,30,4.557994451013123
53,54,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,207,7.339343952631513,23.347826086956523,178.83574879227052,259.67632850241546,16,4.495218525972797,8,1.9403323804359436
54,55,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,461,9.584455258019704,35.80911062906725,227.04338394793928,332.8763557483731,34,3.787756205273608,14,1.51510639396
55,56,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,109,5.926650153721812,2.8807339449541285,263.348623853211,216.0091743119266,0,0.6747652998386482,0,0.3364529670485319
56,57,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,312,8.414958733670003,4.006410256410256,273.4166666666667,216.56410256410257,0,0.5418425526551548,0,0.2576194606063331
57,58,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,791,11.47429348039851,27.833122629582807,328.9759797724399,157.86093552465235,38,3.3875102631560745,96,3.971227728216042
58,59,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,242,7.731651102653187,31.425619834710744,345.55371900826447,168.58264462809916,17,3.862644664427458,44,5.066995850067055
59,60,DMSO_Replicate3_18hpf-DMSO-R3-emb1007,589,10.400132942622328,31.178268251273344,178.4685908319185,269.95246179966045,122,5.9721022016868845,110,5.992508195098233
0,1,DMSO_Replicate3_18hpf-DMSO-R3-emb1,350,8.74359045590235,1.7028571428571428,264.01428571428573,241.22857142857143,0,0.4733758252333707,4,0.8364913470746898
1,2,DMSO_Replicate3_18hpf-DMSO-R3-emb1,401,9.14917462433869,1.85785536159601,271.0648379052369,257.5660847880299,1,0.5001328218578968,5,0.542218377475578
2,3,DMSO_Replicate3_18hpf-DMSO-R3-emb1,385,9.025834565322066,1.625974025974026,279.5194805194805,245.3402597402597,0,0.4593699720995772,2,0.7259206788272762
3,4,DMSO_Replicate3_18hpf-DMSO-R3-emb1,303,8.333254945612431,1.3003300330033003,283.47194719471946,258.6831683168317,0,0.4466020431164107,13,2.155627540947537
4,5,DMSO_Replicate3_18hpf-DMSO-R3-emb1,315,8.441843768512816,3.647619047619048,267.65714285714284,229.7142857142857,0,0.4846125479426271,2,0.7754982349668922
5,6,DMSO_Replicate3_18hpf-DMSO-R3-emb1,147,6.547963313035439,2.4761904761904763,292.6326530612245,272.31972789115645,0,0.1655564832367753,2,0.4608633789924822
6,7,DMSO_Replicate3_18hpf-DMSO-R3-emb1,176,6.952985897165982,6.301136363636363,267.23295454545456,218.27272727272728,2,0.890512904818335,0,0.3351212641232405
